profile,quantum,seed,algorithm,mean_waiting,mean_turnaround,mean_response,mean_slowdown,p95_waiting,max_waiting,makespan,utilization,throughput,context_switches,dispatches
interactive,8,113,rr,18.04,21.52,18.04,8.666,34,36,88,0.9886363636363636,0.2840909090909091,24,25
interactive,8,113,priority,17.72,21.2,17.72,8.196666666666665,69,77,88,0.9886363636363636,0.2840909090909091,24,25
interactive,8,113,hrrn,14.88,18.36,14.88,5.654666666666667,36,38,88,0.9886363636363636,0.2840909090909091,24,25
interactive,8,114,fcfs,19.28,22.52,19.28,11.644,32,36,88,0.9204545454545454,0.2840909090909091,24,25
interactive,8,114,sjf,11.08,14.32,11.08,3.718,46,49,88,0.9204545454545454,0.2840909090909091,24,25
interactive,8,114,srtf,10.76,14.0,10.48,3.25,46,49,88,0.9204545454545454,0.2840909090909091,28,36
interactive,8,114,rr,19.28,22.52,19.28,11.644,32,36,88,0.9204545454545454,0.2840909090909091,24,25
interactive,8,114,priority,22.0,25.24,22.0,13.589333333333334,63,67,88,0.9204545454545454,0.2840909090909091,24,25
interactive,8,114,hrrn,13.68,16.92,13.68,5.741333333333333,30,35,88,0.9204545454545454,0.2840909090909091,24,25
interactive,8,115,fcfs,17.44,21.28,17.44,6.677333333333333,37,40,96,1.0,0.2604166666666667,24,25
interactive,8,115,sjf,12.76,16.6,12.76,3.51,47,51,96,1.0,0.2604166666666667,24,25
interactive,8,115,srtf,12.72,16.56,12.6,3.4806666666666666,47,51,96,1.0,0.2604166666666667,25,36
interactive,8,115,rr,17.44,21.28,17.44,6.677333333333333,37,40,96,1.0,0.2604166666666667,24,25
interactive,8,115,priority,17.16,21.0,17.16,6.030666666666667,55,64,96,1.0,0.2604166666666667,24,25
interactive,8,115,hrrn,15.12,18.96,15.12,4.968,40,41,96,1.0,0.2604166666666667,24,25
interactive,8,116,fcfs,18.28,22.16,18.28,7.510666666666667,39,43,99,0.9797979797979798,0.25252525252525254,24,25
interactive,8,116,sjf,13.44,17.32,13.44,3.6826666666666665,43,56,99,0.9797979797979798,0.25252525252525254,24,25
interactive,8,116,srtf,13.4,17.28,13.16,3.6526666666666667,43,56,99,0.9797979797979798,0.25252525252525254,26,38
interactive,8,116,rr,18.28,22.16,18.28,7.510666666666667,39,43,99,0.9797979797979798,0.25252525252525254,24,25
interactive,8,116,priority,20.0,23.88,20.0,8.726,55,58,99,0.9797979797979798,0.25252525252525254,24,25
interactive,8,116,hrrn,15.36,19.24,15.36,4.980666666666667,39,43,99,0.9797979797979798,0.25252525252525254,24,25
interactive,8,117,fcfs,15.76,18.96,15.76,8.468666666666667,29,32,85,0.9411764705882353,0.29411764705882354,23,25
interactive,8,117,sjf,10.32,13.52,10.32,3.3893333333333335,41,43,85,0.9411764705882353,0.29411764705882354,23,25
interactive,8,117,srtf,10.28,13.48,10.24,3.3226666666666667,41,43,85,0.9411764705882353,0.29411764705882354,24,39
interactive,8,117,rr,15.76,18.96,15.76,8.468666666666667,29,32,85,0.9411764705882353,0.29411764705882354,23,25
interactive,8,117,priority,16.36,19.56,16.36,8.463333333333333,42,46,85,0.9411764705882353,0.29411764705882354,23,25
interactive,8,117,hrrn,11.88,15.08,11.88,4.712,32,38,85,0.9411764705882353,0.29411764705882354,23,25
interactive,8,118,fcfs,11.84,14.76,11.84,7.542000000000001,21,21,74,0.9864864864864865,0.33783783783783783,23,25
interactive,8,118,sjf,7.04,9.96,7.04,2.6253333333333337,23,23,74,0.9864864864864865,0.33783783783783783,23,25
interactive,8,118,srtf,7.0,9.92,6.92,2.5813333333333333,23,23,74,0.9864864864864865,0.33783783783783783,24,36
interactive,8,118,rr,11.84,14.76,11.84,7.542000000000001,21,21,74,0.9864864864864865,0.33783783783783783,23,25
interactive,8,118,priority,11.4,14.32,11.4,7.018666666666666,46,55,74,0.9864864864864865,0.33783783783783783,23,25
interactive,8,118,hrrn,8.72,11.64,8.72,4.322,21,23,74,0.9864864864864865,0.33783783783783783,23,25
interactive,8,119,fcfs,27.0,31.12,27.0,9.381333333333334,55,56,106,0.9716981132075472,0.2358490566037736,22,25
interactive,8,119,sjf,21.24,25.36,21.24,5.066666666666666,62,67,106,0.9716981132075472,0.2358490566037736,22,25
interactive,8,119,srtf,21.12,25.24,20.96,4.956,62,67,106,0.9716981132075472,0.2358490566037736,24,36
interactive,8,119,rr,27.0,31.12,27.0,9.381333333333334,55,56,106,0.9716981132075472,0.2358490566037736,22,25
interactive,8,119,priority,29.44,33.56,29.44,9.659333333333334,78,78,106,0.9716981132075472,0.2358490566037736,22,25
interactive,8,119,hrrn,23.24,27.36,23.24,6.230666666666666,53,57,106,0.9716981132075472,0.2358490566037736,22,25
convoy,1,100,fcfs,79.8,84.52,79.8,43.65333333333333,109,110,118,1.0,0.211864406779661,24,25
convoy,1,100,sjf,74.08,78.8,74.08,37.486666666666665,106,110,118,1.0,0.211864406779661,24,25
convoy,1,100,srtf,19.76,24.48,17.44,6.648666666666667,51,58,118,1.0,0.211864406779661,25,26
convoy,1,100,rr,33.96,38.68,10.24,13.275333333333332,55,58,118,1.0,0.211864406779661,63,118
convoy,1,100,priority,81.76,86.48,81.76,46.23333333333333,109,112,118,1.0,0.211864406779661,24,25
convoy,1,100,hrrn,74.08,78.8,74.08,37.486666666666665,106,110,118,1.0,0.211864406779661,24,25
convoy,1,101,fcfs,84.36,89.28,84.36,43.87,113,117,123,1.0,0.2032520325203252,24,25
convoy,1,101,sjf,77.24,82.16,77.24,35.31,111,114,123,1.0,0.2032520325203252,24,25
convoy,1,101,srtf,23.36,28.28,20.84,7.588666666666667,55,63,123,1.0,0.2032520325203252,25,27
convoy,1,101,rr,40.24,45.16,11.04,15.222000000000001,59,63,123,1.0,0.2032520325203252,68,123
convoy,1,101,priority,85.44,90.36,85.44,44.69,117,119,123,1.0,0.2032520325203252,24,25
convoy,1,101,hrrn,77.24,82.16,77.24,35.31,111,114,123,1.0,0.2032520325203252,24,25
convoy,1,102,fcfs,84.28,89.24,84.28,39.86666666666667,113,117,124,1.0,0.20161290322580644,24,25
convoy,1,102,sjf,77.32,82.28,77.32,33.223333333333336,111,115,124,1.0,0.20161290322580644,24,25
convoy,1,102,srtf,23.36,28.32,20.8,7.486000000000001,56,64,124,1.0,0.20161290322580644,25,27
convoy,1,102,rr,40.6,45.56,11.04,15.209333333333333,60,64,124,1.0,0.20161290322580644,69,124
convoy,1,102,priority,84.24,89.2,84.24,39.52333333333333,116,117,124,1.0,0.20161290322580644,24,25
convoy,1,102,hrrn,77.32,82.28,77.32,33.223333333333336,111,115,124,1.0,0.20161290322580644,24,25
convoy,1,103,fcfs,80.12,84.8,80.12,44.55333333333333,107,109,117,1.0,0.21367521367521367,24,25
convoy,1,103,sjf,73.8,78.48,73.8,37.906666666666666,105,109,117,1.0,0.21367521367521367,24,25
convoy,1,103,srtf,19.44,24.12,17.16,6.674666666666667,50,57,117,1.0,0.21367521367521367,25,26
convoy,1,103,rr,33.32,38.0,11.04,13.454666666666666,54,57,117,1.0,0.21367521367521367,62,117
convoy,1,103,priority,83.48,88.16,83.48,48.83,112,112,117,1.0,0.21367521367521367,24,25
convoy,1,103,hrrn,73.8,78.48,73.8,37.906666666666666,105,109,117,1.0,0.21367521367521367,24,25
convoy,1,104,fcfs,77.28,81.64,77.28,48.41666666666667,98,100,109,1.0,0.22935779816513763,24,25
convoy,1,104,sjf,71.72,76.08,71.72,41.92,98,100,109,1.0,0.22935779816513763,24,25
convoy,1,104,srtf,17.04,21.4,15.08,7.142666666666667,41,49,109,1.0,0.22935779816513763,25,26
convoy,1,104,rr,27.64,32.0,10.76,13.389333333333333,46,49,109,1.0,0.22935779816513763,54,109
convoy,1,104,priority,76.88,81.24,76.88,48.13666666666667,103,105,109,1.0,0.22935779816513763,24,25
convoy,1,104,hrrn,71.72,76.08,71.72,41.92,98,100,109,1.0,0.22935779816513763,24,25
convoy,1,105,fcfs,78.0,82.72,78.0,42.2,108,110,118,1.0,0.211864406779661,24,25
convoy,1,105,sjf,73.4,78.12,73.4,37.43333333333334,105,109,118,1.0,0.211864406779661,24,25
convoy,1,105,srtf,19.08,23.8,16.76,6.398666666666667,50,58,118,1.0,0.211864406779661,25,26
convoy,1,105,rr,32.8,37.52,10.28,12.625333333333334,55,58,118,1.0,0.211864406779661,64,118
convoy,1,105,priority,77.8,82.52,77.8,43.17,105,109,118,1.0,0.211864406779661,24,25
convoy,1,105,hrrn,73.4,78.12,73.4,37.43333333333334,105,109,118,1.0,0.211864406779661,24,25
convoy,1,106,fcfs,86.08,91.16,86.08,37.17666666666666,116,119,127,1.0,0.1968503937007874,24,25
convoy,1,106,sjf,79.8,84.88,79.8,31.473333333333336,116,119,127,1.0,0.1968503937007874,24,25
convoy,1,106,srtf,26.28,31.36,23.6,8.364666666666666,60,67,127,1.0,0.1968503937007874,25,28
convoy,1,106,rr,46.64,51.72,11.04,16.77133333333333,64,67,127,1.0,0.1968503937007874,72,127
convoy,1,106,priority,84.44,89.52,84.44,35.193333333333335,119,120,127,1.0,0.1968503937007874,24,25
convoy,1,106,hrrn,79.8,84.88,79.8,31.473333333333336,116,119,127,1.0,0.1968503937007874,24,25
convoy,1,107,fcfs,76.72,81.16,76.72,49.47333333333333,101,105,111,1.0,0.22522522522522523,24,25
convoy,1,107,sjf,70.52,74.96,70.52,42.36,98,102,111,1.0,0.22522522522522523,24,25
convoy,1,107,srtf,16.64,21.08,13.64,6.770666666666667,43,51,111,1.0,0.22522522522522523,26,27
convoy,1,107,rr,27.0,31.44,10.8,12.514000000000001,48,51,111,1.0,0.22522522522522523,57,111
convoy,1,107,priority,77.56,82.0,77.56,51.43,107,108,111,1.0,0.22522522522522523,24,25
convoy,1,107,hrrn,70.52,74.96,70.52,42.36,98,102,111,1.0,0.22522522522522523,24,25
convoy,1,108,fcfs,80.16,84.68,80.16,49.26666666666667,103,107,113,1.0,0.22123893805309736,24,25
convoy,1,108,sjf,72.28,76.8,72.28,40.25,100,104,113,1.0,0.22123893805309736,24,25
convoy,1,108,srtf,17.76,22.28,15.64,6.655333333333333,45,53,113,1.0,0.22123893805309736,25,26
convoy,1,108,rr,30.8,35.32,10.88,14.105333333333332,50,53,113,1.0,0.22123893805309736,58,113
convoy,1,108,priority,81.0,85.52,81.0,50.906666666666666,108,110,113,1.0,0.22123893805309736,24,25
convoy,1,108,hrrn,72.28,76.8,72.28,40.25,100,104,113,1.0,0.22123893805309736,24,25
convoy,1,109,fcfs,86.48,91.52,86.48,41.51666666666667,114,118,126,1.0,0.1984126984126984,24,25
convoy,1,109,sjf,77.64,82.68,77.64,32.81,114,117,126,1.0,0.1984126984126984,24,25
convoy,1,109,srtf,24.12,29.16,21.48,7.414,58,66,126,1.0,0.1984126984126984,25,28
convoy,1,109,rr,44.2,49.24,10.32,16.007333333333335,62,66,126,1.0,0.1984126984126984,71,126
convoy,1,109,priority,83.72,88.76,83.72,38.373333333333335,118,119,126,1.0,0.1984126984126984,24,25
convoy,1,109,hrrn,77.64,82.68,77.64,32.81,114,117,126,1.0,0.1984126984126984,24,25
convoy,1,110,fcfs,84.96,89.88,84.96,44.11666666666667,114,117,123,1.0,0.2032520325203252,24,25
convoy,1,110,sjf,75.92,80.84,75.92,34.42666666666666,110,114,123,1.0,0.2032520325203252,24,25
convoy,1,110,srtf,22.64,27.56,19.36,7.275333333333333,55,63,123,1.0,0.2032520325203252,26,28
convoy,1,110,rr,40.36,45.28,11.04,15.745333333333333,59,63,123,1.0,0.2032520325203252,68,123
convoy,1,110,priority,82.64,87.56,82.64,41.82,115,118,123,1.0,0.2032520325203252,24,25
convoy,1,110,hrrn,75.92,80.84,75.92,34.42666666666666,110,114,123,1.0,0.2032520325203252,24,25
convoy,1,111,fcfs,90.2,95.52,90.2,39.9,122,126,133,1.0,0.18796992481203006,24,25
convoy,1,111,sjf,81.44,86.76,81.44,30.623333333333335,121,124,133,1.0,0.18796992481203006,24,25
convoy,1,111,srtf,27.96,33.28,25.04,7.825333333333333,65,73,133,1.0,0.18796992481203006,25,28
convoy,1,111,rr,50.44,55.76,11.04,16.872,69,73,133,1.0,0.18796992481203006,78,133
convoy,1,111,priority,87.52,92.84,87.52,36.32,124,125,133,1.0,0.18796992481203006,24,25
convoy,1,111,hrrn,81.44,86.76,81.44,30.623333333333335,121,124,133,1.0,0.18796992481203006,24,25
convoy,1,112,fcfs,82.52,87.2,82.52,47.79,109,111,117,1.0,0.21367521367521367,24,25
convoy,1,112,sjf,73.28,77.96,73.28,37.52,106,108,117,1.0,0.21367521367521367,24,25
convoy,1,112,srtf,19.12,23.8,16.84,6.587999999999999,49,57,117,1.0,0.21367521367521367,25,27
convoy,1,112,rr,34.84,39.52,10.36,14.731333333333334,54,57,117,1.0,0.21367521367521367,63,117
convoy,1,112,priority,81.44,86.12,81.44,46.30333333333333,110,111,117,1.0,0.21367521367521367,24,25
convoy,1,112,hrrn,73.28,77.96,73.28,37.52,106,108,117,1.0,0.21367521367521367,24,25
convoy,1,113,fcfs,80.72,85.4,80.72,43.88333333333333,109,110,117,1.0,0.21367521367521367,24,25
convoy,1,113,sjf,74.08,78.76,74.08,37.28333333333333,106,110,117,1.0,0.21367521367521367,24,25
convoy,1,113,srtf,19.72,24.4,17.44,6.837999999999999,51,57,117,1.0,0.21367521367521367,25,26
convoy,1,113,rr,34.0,38.68,10.2,13.681333333333335,55,57,117,1.0,0.21367521367521367,62,117
convoy,1,113,priority,83.32,88.0,83.32,47.26666666666667,108,110,117,1.0,0.21367521367521367,24,25
convoy,1,113,hrrn,74.08,78.76,74.08,37.28333333333333,106,110,117,1.0,0.21367521367521367,24,25
convoy,1,114,fcfs,75.2,79.44,75.2,52.82333333333333,94,97,106,1.0,0.2358490566037736,24,25
convoy,1,114,sjf,69.6,73.84,69.6,45.47666666666667,94,97,106,1.0,0.2358490566037736,24,25
convoy,1,114,srtf,14.8,19.04,12.96,6.567333333333334,38,46,106,1.0,0.2358490566037736,25,26
convoy,1,114,rr,24.08,28.32,10.68,12.630666666666666,42,46,106,1.0,0.2358490566037736,51,106
convoy,1,114,priority,72.64,76.88,72.64,48.97,94,97,106,1.0,0.2358490566037736,24,25
convoy,1,114,hrrn,69.6,73.84,69.6,45.47666666666667,94,97,106,1.0,0.2358490566037736,24,25
convoy,1,115,fcfs,83.12,87.88,83.12,42.31666666666667,110,112,119,1.0,0.21008403361344538,24,25
convoy,1,115,sjf,75.88,80.64,75.88,35.24,109,112,119,1.0,0.21008403361344538,24,25
convoy,1,115,srtf,21.76,26.52,19.4,7.592666666666666,53,59,119,1.0,0.21008403361344538,25,27
convoy,1,115,rr,38.32,43.08,11.04,15.469333333333333,57,59,119,1.0,0.21008403361344538,64,119
convoy,1,115,priority,80.92,85.68,80.92,40.85333333333333,111,112,119,1.0,0.21008403361344538,24,25
convoy,1,115,hrrn,75.88,80.64,75.88,35.24,109,112,119,1.0,0.21008403361344538,24,25
convoy,1,116,fcfs,81.44,86.12,81.44,45.05666666666667,107,108,117,1.0,0.21367521367521367,24,25
convoy,1,116,sjf,74.2,78.88,74.2,37.31666666666666,105,108,117,1.0,0.21367521367521367,24,25
convoy,1,116,srtf,19.84,24.52,17.56,6.871333333333333,49,57,117,1.0,0.21367521367521367,25,26
convoy,1,116,rr,34.2,38.88,10.92,14.224666666666668,54,57,117,1.0,0.21367521367521367,62,117
convoy,1,116,priority,82.4,87.08,82.4,45.95666666666667,107,111,117,1.0,0.21367521367521367,24,25
convoy,1,116,hrrn,74.2,78.88,74.2,37.31666666666666,105,108,117,1.0,0.21367521367521367,24,25
convoy,1,117,fcfs,82.96,87.84,82.96,43.76333333333333,112,116,122,1.0,0.20491803278688525,24,25
convoy,1,117,sjf,75.28,80.16,75.28,35.58,110,113,122,1.0,0.20491803278688525,24,25
convoy,1,117,srtf,21.32,26.2,18.84,6.814666666666667,54,62,122,1.0,0.20491803278688525,25,27
convoy,1,117,rr,38.12,43.0,10.32,14.338,59,62,122,1.0,0.20491803278688525,68,122
convoy,1,117,priority,84.36,89.24,84.36,45.61666666666667,114,115,122,1.0,0.20491803278688525,24,25
convoy,1,117,hrrn,75.28,80.16,75.28,35.58,110,113,122,1.0,0.20491803278688525,24,25
convoy,1,118,fcfs,80.84,85.44,80.84,45.78333333333333,105,108,115,1.0,0.21739130434782608,24,25
convoy,1,118,sjf,73.28,77.88,73.28,37.99666666666666,104,106,115,1.0,0.21739130434782608,24,25
convoy,1,118,srtf,19.08,23.68,16.88,7.123333333333334,47,55,115,1.0,0.21739130434782608,25,27
convoy,1,118,rr,33.2,37.8,11.04,14.453333333333333,52,55,115,1.0,0.21739130434782608,60,115
convoy,1,118,priority,82.44,87.04,82.44,47.96,106,108,115,1.0,0.21739130434782608,24,25
convoy,1,118,hrrn,73.28,77.88,73.28,37.99666666666666,104,106,115,1.0,0.21739130434782608,24,25
convoy,1,119,fcfs,87.12,92.08,87.12,43.32666666666667,116,117,124,1.0,0.20161290322580644,24,25
convoy,1,119,sjf,77.32,82.28,77.32,33.82666666666667,113,116,124,1.0,0.20161290322580644,24,25
convoy,1,119,srtf,23.36,28.32,20.8,7.302666666666666,57,64,124,1.0,0.20161290322580644,25,27
convoy,1,119,rr,43.0,47.96,11.04,16.292666666666666,61,64,124,1.0,0.20161290322580644,69,124
convoy,1,119,priority,84.16,89.12,84.16,40.14333333333334,116,118,124,1.0,0.20161290322580644,24,25
convoy,1,119,hrrn,77.32,82.28,77.32,33.82666666666667,113,116,124,1.0,0.20161290322580644,24,25
convoy,3,100,fcfs,79.8,84.52,79.8,43.65333333333333,109,110,118,1.0,0.211864406779661,24,25
convoy,3,100,sjf,74.08,78.8,74.08,37.486666666666665,106,110,118,1.0,0.211864406779661,24,25
convoy,3,100,srtf,19.76,24.48,17.44,6.648666666666667,51,58,118,1.0,0.211864406779661,25,26
convoy,3,100,rr,32.44,37.16,24.24,14.802,58,59,118,1.0,0.211864406779661,32,49
convoy,3,100,priority,81.76,86.48,81.76,46.23333333333333,109,112,118,1.0,0.211864406779661,24,25
convoy,3,100,hrrn,74.08,78.8,74.08,37.486666666666665,106,110,118,1.0,0.211864406779661,24,25
convoy,3,101,fcfs,84.36,89.28,84.36,43.87,113,117,123,1.0,0.2032520325203252,24,25
convoy,3,101,sjf,77.24,82.16,77.24,35.31,111,114,123,1.0,0.2032520325203252,24,25
convoy,3,101,srtf,23.36,28.28,20.84,7.588666666666667,55,63,123,1.0,0.2032520325203252,25,27
convoy,3,101,rr,36.84,41.76,28.92,17.65533333333333,63,63,123,1.0,0.2032520325203252,32,49
convoy,3,101,priority,85.44,90.36,85.44,44.69,117,119,123,1.0,0.2032520325203252,24,25
convoy,3,101,hrrn,77.24,82.16,77.24,35.31,111,114,123,1.0,0.2032520325203252,24,25
convoy,3,102,fcfs,84.28,89.24,84.28,39.86666666666667,113,117,124,1.0,0.20161290322580644,24,25
convoy,3,102,sjf,77.32,82.28,77.32,33.223333333333336,111,115,124,1.0,0.20161290322580644,24,25
convoy,3,102,srtf,23.36,28.32,20.8,7.486000000000001,56,64,124,1.0,0.20161290322580644,25,27
convoy,3,102,rr,40.16,45.12,27.24,16.309333333333335,64,64,124,1.0,0.20161290322580644,35,52
convoy,3,102,priority,84.24,89.2,84.24,39.52333333333333,116,117,124,1.0,0.20161290322580644,24,25
convoy,3,102,hrrn,77.32,82.28,77.32,33.223333333333336,111,115,124,1.0,0.20161290322580644,24,25
convoy,3,103,fcfs,80.12,84.8,80.12,44.55333333333333,107,109,117,1.0,0.21367521367521367,24,25
convoy,3,103,sjf,73.8,78.48,73.8,37.906666666666666,105,109,117,1.0,0.21367521367521367,24,25
convoy,3,103,srtf,19.44,24.12,17.16,6.674666666666667,50,57,117,1.0,0.21367521367521367,25,26
convoy,3,103,rr,33.12,37.8,23.76,15.164666666666667,57,58,117,1.0,0.21367521367521367,32,49
convoy,3,103,priority,83.48,88.16,83.48,48.83,112,112,117,1.0,0.21367521367521367,24,25
convoy,3,103,hrrn,73.8,78.48,73.8,37.906666666666666,105,109,117,1.0,0.21367521367521367,24,25
convoy,3,104,fcfs,77.28,81.64,77.28,48.41666666666667,98,100,109,1.0,0.22935779816513763,24,25
convoy,3,104,sjf,71.72,76.08,71.72,41.92,98,100,109,1.0,0.22935779816513763,24,25
convoy,3,104,srtf,17.04,21.4,15.08,7.142666666666667,41,49,109,1.0,0.22935779816513763,25,26
convoy,3,104,rr,26.76,31.12,22.32,15.272666666666666,49,49,109,1.0,0.22935779816513763,30,47
convoy,3,104,priority,76.88,81.24,76.88,48.13666666666667,103,105,109,1.0,0.22935779816513763,24,25
convoy,3,104,hrrn,71.72,76.08,71.72,41.92,98,100,109,1.0,0.22935779816513763,24,25
convoy,3,105,fcfs,78.0,82.72,78.0,42.2,108,110,118,1.0,0.211864406779661,24,25
convoy,3,105,sjf,73.4,78.12,73.4,37.43333333333334,105,109,118,1.0,0.211864406779661,24,25
convoy,3,105,srtf,19.08,23.8,16.76,6.398666666666667,50,58,118,1.0,0.211864406779661,25,26
convoy,3,105,rr,31.08,35.8,22.76,13.392000000000001,58,58,118,1.0,0.211864406779661,33,50
convoy,3,105,priority,77.8,82.52,77.8,43.17,105,109,118,1.0,0.211864406779661,24,25
convoy,3,105,hrrn,73.4,78.12,73.4,37.43333333333334,105,109,118,1.0,0.211864406779661,24,25
convoy,3,106,fcfs,86.08,91.16,86.08,37.17666666666666,116,119,127,1.0,0.1968503937007874,24,25
convoy,3,106,sjf,79.8,84.88,79.8,31.473333333333336,116,119,127,1.0,0.1968503937007874,24,25
convoy,3,106,srtf,26.28,31.36,23.6,8.364666666666666,60,67,127,1.0,0.1968503937007874,25,28
convoy,3,106,rr,41.28,46.36,29.28,15.878,67,68,127,1.0,0.1968503937007874,33,50
convoy,3,106,priority,84.44,89.52,84.44,35.193333333333335,119,120,127,1.0,0.1968503937007874,24,25
convoy,3,106,hrrn,79.8,84.88,79.8,31.473333333333336,116,119,127,1.0,0.1968503937007874,24,25
convoy,3,107,fcfs,76.72,81.16,76.72,49.47333333333333,101,105,111,1.0,0.22522522522522523,24,25
convoy,3,107,sjf,70.52,74.96,70.52,42.36,98,102,111,1.0,0.22522522522522523,24,25
convoy,3,107,srtf,16.64,21.08,13.64,6.770666666666667,43,51,111,1.0,0.22522522522522523,26,27
convoy,3,107,rr,28.64,33.08,20.44,15.124,51,51,111,1.0,0.22522522522522523,33,50
convoy,3,107,priority,77.56,82.0,77.56,51.43,107,108,111,1.0,0.22522522522522523,24,25
convoy,3,107,hrrn,70.52,74.96,70.52,42.36,98,102,111,1.0,0.22522522522522523,24,25
convoy,3,108,fcfs,80.16,84.68,80.16,49.26666666666667,103,107,113,1.0,0.22123893805309736,24,25
convoy,3,108,sjf,72.28,76.8,72.28,40.25,100,104,113,1.0,0.22123893805309736,24,25
convoy,3,108,srtf,17.76,22.28,15.64,6.655333333333333,45,53,113,1.0,0.22123893805309736,25,26
convoy,3,108,rr,31.68,36.2,23.8,17.22533333333333,53,53,113,1.0,0.22123893805309736,32,49
convoy,3,108,priority,81.0,85.52,81.0,50.906666666666666,108,110,113,1.0,0.22123893805309736,24,25
convoy,3,108,hrrn,72.28,76.8,72.28,40.25,100,104,113,1.0,0.22123893805309736,24,25
convoy,3,109,fcfs,86.48,91.52,86.48,41.51666666666667,114,118,126,1.0,0.1984126984126984,24,25
convoy,3,109,sjf,77.64,82.68,77.64,32.81,114,117,126,1.0,0.1984126984126984,24,25
convoy,3,109,srtf,24.12,29.16,21.48,7.414,58,66,126,1.0,0.1984126984126984,25,28
convoy,3,109,rr,44.68,49.72,28.52,18.380666666666666,66,66,126,1.0,0.1984126984126984,35,52
convoy,3,109,priority,83.72,88.76,83.72,38.373333333333335,118,119,126,1.0,0.1984126984126984,24,25
convoy,3,109,hrrn,77.64,82.68,77.64,32.81,114,117,126,1.0,0.1984126984126984,24,25
convoy,3,110,fcfs,84.96,89.88,84.96,44.11666666666667,114,117,123,1.0,0.2032520325203252,24,25
convoy,3,110,sjf,75.92,80.84,75.92,34.42666666666666,110,114,123,1.0,0.2032520325203252,24,25
convoy,3,110,srtf,22.64,27.56,19.36,7.275333333333333,55,63,123,1.0,0.2032520325203252,26,28
convoy,3,110,rr,41.64,46.56,27.24,18.598666666666666,63,63,123,1.0,0.2032520325203252,35,52
convoy,3,110,priority,82.64,87.56,82.64,41.82,115,118,123,1.0,0.2032520325203252,24,25
convoy,3,110,hrrn,75.92,80.84,75.92,34.42666666666666,110,114,123,1.0,0.2032520325203252,24,25
convoy,3,111,fcfs,90.2,95.52,90.2,39.9,122,126,133,1.0,0.18796992481203006,24,25
convoy,3,111,sjf,81.44,86.76,81.44,30.623333333333335,121,124,133,1.0,0.18796992481203006,24,25
convoy,3,111,srtf,27.96,33.28,25.04,7.825333333333333,65,73,133,1.0,0.18796992481203006,25,28
convoy,3,111,rr,51.52,56.84,31.04,19.828666666666667,73,73,133,1.0,0.18796992481203006,39,56
convoy,3,111,priority,87.52,92.84,87.52,36.32,124,125,133,1.0,0.18796992481203006,24,25
convoy,3,111,hrrn,81.44,86.76,81.44,30.623333333333335,121,124,133,1.0,0.18796992481203006,24,25
convoy,3,112,fcfs,82.52,87.2,82.52,47.79,109,111,117,1.0,0.21367521367521367,24,25
convoy,3,112,sjf,73.28,77.96,73.28,37.52,106,108,117,1.0,0.21367521367521367,24,25
convoy,3,112,srtf,19.12,23.8,16.84,6.587999999999999,49,57,117,1.0,0.21367521367521367,25,27
convoy,3,112,rr,36.08,40.76,26.6,18.754666666666665,57,57,117,1.0,0.21367521367521367,32,49
convoy,3,112,priority,81.44,86.12,81.44,46.30333333333333,110,111,117,1.0,0.21367521367521367,24,25
convoy,3,112,hrrn,73.28,77.96,73.28,37.52,106,108,117,1.0,0.21367521367521367,24,25
convoy,3,113,fcfs,80.72,85.4,80.72,43.88333333333333,109,110,117,1.0,0.21367521367521367,24,25
convoy,3,113,sjf,74.08,78.76,74.08,37.28333333333333,106,110,117,1.0,0.21367521367521367,24,25
convoy,3,113,srtf,19.72,24.4,17.44,6.837999999999999,51,57,117,1.0,0.21367521367521367,25,26
convoy,3,113,rr,33.84,38.52,24.08,15.421333333333335,56,57,117,1.0,0.21367521367521367,31,49
convoy,3,113,priority,83.32,88.0,83.32,47.26666666666667,108,110,117,1.0,0.21367521367521367,24,25
convoy,3,113,hrrn,74.08,78.76,74.08,37.28333333333333,106,110,117,1.0,0.21367521367521367,24,25
convoy,3,114,fcfs,75.2,79.44,75.2,52.82333333333333,94,97,106,1.0,0.2358490566037736,24,25
convoy,3,114,sjf,69.6,73.84,69.6,45.47666666666667,94,97,106,1.0,0.2358490566037736,24,25
convoy,3,114,srtf,14.8,19.04,12.96,6.567333333333334,38,46,106,1.0,0.2358490566037736,25,26
convoy,3,114,rr,23.92,28.16,21.36,15.977333333333334,46,46,106,1.0,0.2358490566037736,29,46
convoy,3,114,priority,72.64,76.88,72.64,48.97,94,97,106,1.0,0.2358490566037736,24,25
convoy,3,114,hrrn,69.6,73.84,69.6,45.47666666666667,94,97,106,1.0,0.2358490566037736,24,25
convoy,3,115,fcfs,83.12,87.88,83.12,42.31666666666667,110,112,119,1.0,0.21008403361344538,24,25
convoy,3,115,sjf,75.88,80.64,75.88,35.24,109,112,119,1.0,0.21008403361344538,24,25
convoy,3,115,srtf,21.76,26.52,19.4,7.592666666666666,53,59,119,1.0,0.21008403361344538,25,27
convoy,3,115,rr,35.36,40.12,26.96,16.146,58,59,119,1.0,0.21008403361344538,30,48
convoy,3,115,priority,80.92,85.68,80.92,40.85333333333333,111,112,119,1.0,0.21008403361344538,24,25
convoy,3,115,hrrn,75.88,80.64,75.88,35.24,109,112,119,1.0,0.21008403361344538,24,25
